OriginSite,OriginBlock,originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,Old label (Treat),subPlot,year,date,Measure,recorder,Ach mil,Agr cap,Agr mer,Alc alp,Alc sp,Ant alp,Ant dio,Ant odo,Arc alp,Ast alp,Ave fle,Bart alp,Bet nan,Bet pub,Bis viv,Cam rot,Car big ,Car cap,Car nor,Car sp,Car vag,Cer alp,Cer cer,Cer fon,Cer fon,Des ces,Emp her,Epi ana,Epi sp,Euph fri,Euph str,Fes ovi,Fes rub,Fes viv,Gen pur,Hie alp,Hie pil,Hie vul,Jun tri,Luz spi,Leo aut,Luz mul,Luz spi,Luz sp,Nar stri,Oma nor,Oma sup,Oxy dig,Par pal,Par pal,Phle alp,Phyll caer,Pin vul,Poa alp,Poa pra,Pot cra,Pot ere,Pyr min,Pyr nor,Pyr rot,Rum ac-la,Ran acr,Rho ros,Rum ace,Euph str,Sag pro,Sag sag,Sag sp,Sal her,Sal ret ,Salix sp,Sax aiz,Sel sel,Sib pro,Sil aca,Sol vir,Tarax,Tha alp,Tof pus,Tri rep,Vac myr,Ver alp,Ver fru,Ver serp,Vio bif,Vio pal,Nid seedling,Nid gram,pleuro,acro,liver,lichen,litter,soil,rock,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment
Lavisdalen,1,78,TTC,78,78 TTC,,,2,12,2009,14-Aug,Presence,W,,,,,,1,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,,,,S,,,,,,,,,,,,1,,,1,,,,1,,,1,,,,5,0,0,0,5,10,0,,,,,,
Lavisdalen,1,78,TTC,78,78 TTC,,,2,13,2009,14-Aug,Presence,W,,,,,1,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,1,,1,,0,5,0,0,5,10,0,,,,,,
Lavisdalen,1,78,TTC,78,78 TTC,,,2,14,2009,14-Aug,Presence,W,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,1,,1,,5,5,0,0,8,20,0,,,,,,
Lavisdalen,1,78,TTC,78,78 TTC,,,2,15,2009,14-Aug,Presence,W,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,F,,,,1,,,,,,,0,3,0,10,0,33,0,,,,,,
Lavisdalen,1,78,TTC,78,78 TTC,,,2,16,2009,14-Aug,Presence,W,,1,,S,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,0,5,0,0,5,10,0,,,,,,
Lavisdalen,1,78,TTC,78,78 TTC,,,2,17,2009,14-Aug,Presence,W,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,DF,,,,,,,,1,,,,10,0,0,0,2,20,0,,,,,,
Lavisdalen,1,78,TTC,78,78 TTC,,,2,18,2009,14-Aug,Presence,W,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,S,1,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,0,2,0,5,10,10,0,,,,,,
Lavisdalen,1,78,TTC,78,78 TTC,,,2,19,2009,14-Aug,Presence,W,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,F,1,1,,,1,,,,,,,1,,1,,0,15,0,1,5,30,0,,,,,,
Lavisdalen,1,78,TTC,78,78 TTC,,,2,20,2009,14-Aug,Presence,W,,,,,,1,,D,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,F,,,1,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,,,,15,5,0,1,5,10,0,,,,,,
Lavisdalen,1,78,TTC,78,78 TTC,,,2,21,2009,14-Aug,Presence,W,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,1,,1,,F,1,1,,,1,,,,,,,,,,,0,20,0,0,5,5,0,,,,,,
Lavisdalen,1,78,TTC,78,78 TTC,,,2,22,2009,14-Aug,Presence,W,,1,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,,,,0,10,0,0,5,20,0,,,,2,0.5,
Lavisdalen,1,78,TTC,78,78 TTC,,,2,23,2009,14-Aug,Presence,W,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,SF,1,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,0,15,0,0,10,5,0,,,,2,,
Lavisdalen,1,78,TTC,78,78 TTC,,,2,24,2009,14-Aug,Presence,W,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,1,1,1,,,1,,,,,,,1,,1,,0,5,0,0,10,5,0,,,,3,,
Lavisdalen,1,78,TTC,78,78 TTC,,,2,25,2009,14-Aug,Presence,W,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,F,F,1,,,1,,,,,,,1,,,,0,30,0,0,5,0,0,,,,4,,
Lavisdalen,1,78,TTC,78,78 TTC,,,2,%,2009,14-Aug,Cover,W,,1,,1,1,5,,2,,,,,,,2,1,,2,,,,,,,,,1,,,,1,1,1,,,1,,,,1,4,,,,2,1,1,,,5,,1,3,3,1,2,,,,,,,1,,,,,1,10,2,1,,2,3,2,,5,3,1,,,2,,,3,,1,,1.52,8.32,0.4,4.28,5.04,15.92,0,70,10,0,2.75,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,1,2009,14-Aug,Presence,W,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,,,,,,D,,,,,,,1,,,1,,,,0,0,0,0,40,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,2,2009,14-Aug,Presence,W,,,,,1,1,,1,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,0,0,0,0,30,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,3,2009,14-Aug,Presence,W,,,,,1,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,F,,,,,,1,,1,,,1,,,,,,,,,,,0,0,0,0,40,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,4,2009,14-Aug,Presence,W,,1,,,,,,F,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,F,,1,1,,,,1,1,,,,,,,,,,,,,,0,10,0,0,30,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,5,2009,14-Aug,Presence,W,,1,,,,1,,1,,,,1,,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,1,,,,0,5,0,0,10,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,6,2009,14-Aug,Presence,W,,,,1,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,0,2,0,0,5,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,7,2009,14-Aug,Presence,W,,,,,1,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,1,,,1,,,,0,0,0,0,60,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,8,2009,14-Aug,Presence,W,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,F,1,D,,,1,,,,,,,1,,,,0,1,0,0,10,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,9,2009,14-Aug,Presence,W,,1,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,1,,,,1,,D,,1,1,,,,1,,,,,,,0,0,0,0,3,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,10,2009,14-Aug,Presence,W,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,DF,,,,,,,,,,1,,,,0,2,0,0,2,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,11,2009,14-Aug,Presence,W,,,,,1,,,1,,,,,,,F,1,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,0,0,0,0,5,20,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,12,2009,14-Aug,Presence,W,,,,,1,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,1,1,,,1,,,,1,,,1,,,,0,3,0,0,25,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,13,2009,14-Aug,Presence,W,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,1,D,,1,,,,,1,,,1,,,,0,2,0,0,5,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,14,2009,14-Aug,Presence,W,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,F,1,DF,,1,,,,,,,,1,,,,0,0,0,0,2,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,15,2009,14-Aug,Presence,W,,,,,,,,,,,,,,,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,0,0,0,0,5,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,16,2009,14-Aug,Presence,W,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,1,,,,F,,,1,,,,,,,1,,,,0,0,0,0,40,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,17,2009,14-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,D,,,1,1,,,1,,,,1,,,1,,,,0,15,0,0,15,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,18,2009,14-Aug,Presence,W,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,F,,,,1,,,,DF,,,1,,,,1,,,1,,,,0,5,0,0,5,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,19,2009,14-Aug,Presence,W,,,,,,,,,,,,1,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,1,,,,,,,,,F,1,D,,1,1,,,,,,,1,,,,0,0,0,0,5,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,20,2009,14-Aug,Presence,W,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,DF,,,,,,,,,,1,,,,0,0,0,0,5,5,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,21,2009,14-Aug,Presence,W,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,DF,,1,1,,,,,,,1,,,,0,0,0,0,50,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,22,2009,14-Aug,Presence,W,,,,,1,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,F,,,,1,,1,,1,,1,,,,,,,,1,,,,0,0,0,0,20,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,23,2009,14-Aug,Presence,W,,1,,S,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,F,,1,,,,,,1,,,1,,,,,,,1,,,,0,0,0,0,15,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,24,2009,14-Aug,Presence,W,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,F,,F,,,1,,,,1,,,1,,,,0,0,0,0,3,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,25,2009,14-Aug,Presence,W,,,,,1,1,,1,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,,1,,,,,1,,,,,,,0,2,0,0,26,0,0,,,,,,
Lavisdalen,1,79,TT2,105,79 TT2 105,,,3,%,2009,14-Aug,Cover,W,,1,,1,3,1,,4,,,,2,,,3,1,2,2,1,,,,,,,,,,,,,1,1,,,,,,2,,,1,,,,,,,3,,1,,1,2,1,1,,,,1,,,,1,,,1,,3,1,3,,2,2,44,,2,2,,,,2,,,4,,,,0,1.88,0,0,18.24,1,0,85,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,1,2009,14-Aug,Presence,W,,1,,,,,,1,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,1,1,,,,1,,,,,,,25,10,0,0,10,0,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,2,2009,14-Aug,Presence,W,,1,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,2,0,0,0,25,0,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,3,2009,14-Aug,Presence,W,,F,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,F,,,,,,,1,,,,,,,,,,,1,,,,15,2,0,0,10,0,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,4,2009,14-Aug,Presence,W,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,F,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,0,10,0,0,10,0,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,5,2009,14-Aug,Presence,W,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,S,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,S,1,,1,,,,1,,,,,,,,5,5,0,0,10,2,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,6,2009,14-Aug,Presence,W,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,S,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,1,,,,,,,1,,,,5,0,0,0,15,0,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,7,2009,14-Aug,Presence,W,,1,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,F,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,5,0,0,0,15,0,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,8,2009,14-Aug,Presence,W,,F,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,S,,,,,,,,,,1,,,,,,,1,,,1,,,1,,,,,,,,,,,,,F,,,,,,,1,,,1,,,,,,,,,,,,5,5,0,0,10,0,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,9,2009,14-Aug,Presence,W,,F,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,10,0,0,0,15,0,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,10,2009,14-Aug,Presence,W,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,S,,,1,,,,,,,,,,,,5,10,0,0,10,0,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,11,2009,14-Aug,Presence,W,,,,,,,,,,,,,,,,,1,1cf,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,F,,,,,,1,,,,,,,,1,,,,,1,,1,,,,,1,,,1,,,,,,,,,,,,0,10,0,0,10,30,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,12,2009,14-Aug,Presence,W,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,0,0,0,7,15,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,13,2009,14-Aug,Presence,W,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,S,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,0,1,0,0,20,0,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,14,2009,14-Aug,Presence,W,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,1,,,,1,S,,,1,,,,,,,,1,,,,0,5,0,0,10,0,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,15,2009,14-Aug,Presence,W,,,,,1,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,2,5,0,0,10,10,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,16,2009,14-Aug,Presence,W,,1,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,1,1,,,,,,,,,,,0,0,0,0,15,25,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,17,2009,14-Aug,Presence,W,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,SF,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,S,,,,,,,,,,,,,,,10,5,0,0,6,8,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,18,2009,14-Aug,Presence,W,,1,,,,,,,,D,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,S,,,1,1,,,,,,,,,,,6,8,0,0,10,0,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,19,2009,14-Aug,Presence,W,,1,,,,,,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,F,,1,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,1,,,,7,15,0,0,10,0,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,20,2009,14-Aug,Presence,W,,1,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,1,,,,,,,2,2,0,0,2,60,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,21,2009,14-Aug,Presence,W,,F,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,1,,,1,,,,,,,1,,,,2,4,0,0,5,0,0,,,,,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,22,2009,14-Aug,Presence,W,,1,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,1,,,,,,,1,,,,0,10,0,0,15,0,0,,,,4,0.5,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,23,2009,14-Aug,Presence,W,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,S,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,0,3,0,0,10,0,0,,,,5,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,24,2009,14-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,F,,,,,1,,1S,1,,,,,,,,,,,,,,0,1,0,0,5,0,0,,,,3,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,25,2009,14-Aug,Presence,W,,,,,,,,,,1,,,,,,,,,,,1,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,1,,,,,,,,,,,,,,5,5,0,0,10,15,0,,,,4,,
Lavisdalen,1,80,TT3,169,80 TT3 169,,,4,%,2009,14-Aug,Cover,W,,3,,1,3,,,3,,5,1,,,,4,,3,1,1,,2,,,,1,1,1,,,,1,1,,,,,,,,,2,1,,,,,,12,1,,2,1,,3,,1,,,,,,1,,,,,2,,3,,,1,2,4,4,,2,1,,,1,2,,,3,,1,,4.48,4.64,0,0,11,6.6,0,65,10,0,4,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,1,2009,14-Aug,Presence,W,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,5,10,0,0,10,0,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,2,2009,14-Aug,Presence,W,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,0,0,0,10,0,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,3,2009,14-Aug,Presence,W,,,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,0,0,0,10,0,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,4,2009,14-Aug,Presence,W,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,,1,,,,,,,,,,,,0,3,0,0,10,10,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,5,2009,14-Aug,Presence,W,,,1,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,0,0,0,0,15,0,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,6,2009,14-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,S,,,1,,,,,,,,1,,1,,0,8,0,0,10,5,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,7,2009,14-Aug,Presence,W,,,1,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,0,0,0,0,15,5,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,8,2009,14-Aug,Presence,W,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,0,0,0,0,10,5,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,9,2009,14-Aug,Presence,W,,,F,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,1,,0,0,0,0,5,30,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,10,2009,14-Aug,Presence,W,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,F,,,,,,,,,,,,,,,0,0,0,0,5,10,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,11,2009,14-Aug,Presence,W,,,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,0,5,0,0,30,0,0,,,,,,
